"germplasmName","MWgroup","Institute","FullSampleName"
"F9R29P01","GS_C1a","NRCRI","F9R29P01:250593448"
"F2R12P03","GS_C1a","NRCRI","F2R12P03:250593102"
"F131P002","GS_C1a","NRCRI","F131P002:250592974"
"F2R10P02","GS_C1a","NRCRI","F2R10P02:250593125"
"F21R24P07","GS_C1a","NRCRI","F21R24P07:250591209"
"F19R10P08","GS_C1a","NRCRI","F19R10P08:250591149"
"F8R15P01","GS_C1a","NRCRI","F8R15P01:250593342"
"F24R23P09","GS_C1a","NRCRI","F24R23P09:250591400"
"F88P001","GS_C1a","NRCRI","F88P001:250589881"
"F5R19P03","GS_C1a","NRCRI","F5R19P03:250593207"
"F146P002","GS_C1a","NRCRI","F146P002:250597003"
"F1R13P06","GS_C1a","NRCRI","F1R13P06:250593045"
"F145P006","GS_C1a","NRCRI","F145P006:250596987"
"F104P001","GS_C1a","NRCRI","F104P001:250590059"
"F117P010","GS_C1a","NRCRI","F117P010:250590080"
"F124P004","GS_C1a","NRCRI","F124P004:250592810"
"F24R23P01","GS_C1a","NRCRI","F24R23P01:250591312"
"F1R08P01","GS_C1a","NRCRI","F1R08P01:250593035"
"F29R23P01","GS_C1a","NRCRI","F29R23P01:250591556"
"F14R12P05","GS_C1a","NRCRI","F14R12P05:250593555"
"F17R12P04","GS_C1a","NRCRI","F17R12P04:250593714"
"F21R24P03","GS_C1a","NRCRI","F21R24P03:250591177"
"F21R2P07","GS_C1a","NRCRI","F21R2P07:250591199"
"F216P001","GS_C1a","NRCRI","F216P001:250597138"
"F3P016","GS_C1a","NRCRI","F3P016:250589690"
"F141P003","GS_C1a","NRCRI","F141P003:250596984"
"F28F15P07","GS_C1a","NRCRI","F28F15P07:250591584"
"F4R22P03","GS_C1a","NRCRI","F4R22P03:250593211"
"F12R18P03","GS_C1a","NRCRI","F12R18P03:250593503"
"F138P005","GS_C1a","NRCRI","F138P005:250592995"
"F100P006","GS_C1a","NRCRI","F100P006:250589954"
"F28R23P01","GS_C1a","NRCRI","F28R23P01:250591545"
"F125P009","GS_C1a","NRCRI","F125P009:250592795"
"F52P002","GS_C1a","NRCRI","F52P002:250589747"
"F125P012","GS_C1a","NRCRI","F125P012:250592819"
"F1R08P02","GS_C1a","NRCRI","F1R08P02:250593043"
"F195P001","GS_C1a","NRCRI","F195P001:250597136"
"F89P002","GS_C1a","NRCRI","F89P002:250589905"
"F183C1bP003","GS_C1b","NRCRI","F183C1bP003:CA7RRANXX:6:500129"
"F183C1bP003","GS_C1b","NRCRI","F183C1bP003:CA7RRANXX:6:500119"
"F183C1bP003","GS_C1b","NRCRI","F183C1bP003:CA7RRANXX:6:500077"
"F183C1bP001","GS_C1b","NRCRI","F183C1bP001:CA7RRANXX:6:500127"
"F183C1bP001","GS_C1b","NRCRI","F183C1bP001:CA7RRANXX:6:500117"
"F183C1bP001","GS_C1b","NRCRI","F183C1bP001:CA7RRANXX:6:500075"
"F181C1bP002","GS_C1b","NRCRI","F181C1bP002:CA7RRANXX:6:500124"
"F181C1bP002","GS_C1b","NRCRI","F181C1bP002:CA7RRANXX:6:500114"
"F181C1bP002","GS_C1b","NRCRI","F181C1bP002:CA7RRANXX:6:500072"
"F181C1bP001","GS_C1b","NRCRI","F181C1bP001:CA7RRANXX:6:500113"
"F181C1bP001","GS_C1b","NRCRI","F181C1bP001:CA7RRANXX:6:500071"
"F181C1bP001","GS_C1b","NRCRI","F181C1bP001:CA7RRANXX:6:500123"
"F183C1bP002","GS_C1b","NRCRI","F183C1bP002:CA7RRANXX:6:500118"
"F183C1bP002","GS_C1b","NRCRI","F183C1bP002:CA7RRANXX:6:500076"
"F183C1bP002","GS_C1b","NRCRI","F183C1bP002:CA7RRANXX:6:500128"
"F182C1bP001","GS_C1b","NRCRI","F182C1bP001:CA7RRANXX:6:500125"
"F182C1bP001","GS_C1b","NRCRI","F182C1bP001:CA7RRANXX:6:500073"
"F182C1bP001","GS_C1b","NRCRI","F182C1bP001:CA7RRANXX:6:500115"
"F182C1bP002","GS_C1b","NRCRI","F182C1bP002:CA7RRANXX:6:500126"
"F182C1bP002","GS_C1b","NRCRI","F182C1bP002:CA7RRANXX:6:500116"
"F182C1bP002","GS_C1b","NRCRI","F182C1bP002:CA7RRANXX:6:500074"
"F180C1bP002","GS_C1b","NRCRI","F180C1bP002:CA7RRANXX:6:500112"
"F180C1bP002","GS_C1b","NRCRI","F180C1bP002:CA7RRANXX:6:500122"
"F180C1bP002","GS_C1b","NRCRI","F180C1bP002:CA7RRANXX:6:500070"
"F185C1bP001","GS_C1b","NRCRI","F185C1bP001:CA7RRANXX:6:500131"
"F185C1bP001","GS_C1b","NRCRI","F185C1bP001:CA7RRANXX:6:500132"
"F185C1bP001","GS_C1b","NRCRI","F185C1bP001:CA7RRANXX:6:500079"
"F170C1bP019","GS_C1b","NRCRI","F170C1bP019:CA7RRANXX:6:500080"
"F170C1bP019","GS_C1b","NRCRI","F170C1bP019:CABJYANXX:7:505603"
"F184C1bP001","GS_C1b","NRCRI","F184C1bP001:CA7RRANXX:6:500120"
"F184C1bP001","GS_C1b","NRCRI","F184C1bP001:CA7RRANXX:6:500130"
"F171C1bP002","GS_C1b","NRCRI","F171C1bP002:CA7RRANXX:6:500083"
"F171C1bP002","GS_C1b","NRCRI","F171C1bP002:CA7RRANXX:6:500040"
"F170C1bP020","GS_C1b","NRCRI","F170C1bP020:CA7RRANXX:6:500038"
"F170C1bP020","GS_C1b","NRCRI","F170C1bP020:CABJYANXX:7:505604"
"F176C1bP001","GS_C1b","NRCRI","F176C1bP001:CA7RRANXX:6:500060"
"F176C1bP001","GS_C1b","NRCRI","F176C1bP001:CA7RRANXX:6:500103"
"F180C1bP001","GS_C1b","NRCRI","F180C1bP001:CA7RRANXX:6:500068"
"F180C1bP001","GS_C1b","NRCRI","F180C1bP001:CA7RRANXX:6:500111"
"F173C1bP004","GS_C1b","NRCRI","F173C1bP004:CA7RRANXX:6:500091"
"F173C1bP004","GS_C1b","NRCRI","F173C1bP004:CA7RRANXX:6:500048"
"F172C1bP001","GS_C1b","NRCRI","F172C1bP001:CA7RRANXX:6:500087"
"F172C1bP001","GS_C1b","NRCRI","F172C1bP001:CA7RRANXX:6:500044"
"F174C1bP002","GS_C1b","NRCRI","F174C1bP002:CA7RRANXX:6:500098"
"F174C1bP002","GS_C1b","NRCRI","F174C1bP002:CA7RRANXX:6:500055"
"F175C1bP004","GS_C1b","NRCRI","F175C1bP004:CA7RRANXX:6:500059"
"F175C1bP004","GS_C1b","NRCRI","F175C1bP004:CA7RRANXX:6:500102"
"F173C1bP001","GS_C1b","NRCRI","F173C1bP001:CA7RRANXX:6:500045"
"F173C1bP001","GS_C1b","NRCRI","F173C1bP001:CA7RRANXX:6:500088"
"F178C1bP001","GS_C1b","NRCRI","F178C1bP001:CA7RRANXX:6:500106"
"F178C1bP001","GS_C1b","NRCRI","F178C1bP001:CA7RRANXX:6:500063"
"F174C1bP001","GS_C1b","NRCRI","F174C1bP001:CA7RRANXX:6:500054"
"F174C1bP001","GS_C1b","NRCRI","F174C1bP001:CA7RRANXX:6:500097"
"F173C1bP006","GS_C1b","NRCRI","F173C1bP006:CA7RRANXX:6:500050"
"F173C1bP006","GS_C1b","NRCRI","F173C1bP006:CA7RRANXX:6:500093"
"F173C1bP002","GS_C1b","NRCRI","F173C1bP002:CA7RRANXX:6:500089"
"F173C1bP002","GS_C1b","NRCRI","F173C1bP002:CA7RRANXX:6:500046"
"F173C1bP009","GS_C1b","NRCRI","F173C1bP009:CA7RRANXX:6:500053"
"F173C1bP009","GS_C1b","NRCRI","F173C1bP009:CA7RRANXX:6:500096"
"F175C1bP003","GS_C1b","NRCRI","F175C1bP003:CA7RRANXX:6:500058"
"F175C1bP003","GS_C1b","NRCRI","F175C1bP003:CA7RRANXX:6:500101"
"F175C1bP001","GS_C1b","NRCRI","F175C1bP001:CA7RRANXX:6:500056"
"F175C1bP001","GS_C1b","NRCRI","F175C1bP001:CA7RRANXX:6:500099"
"F173C1bP007","GS_C1b","NRCRI","F173C1bP007:CA7RRANXX:6:500051"
"F173C1bP007","GS_C1b","NRCRI","F173C1bP007:CA7RRANXX:6:500094"
"F171C1bP004","GS_C1b","NRCRI","F171C1bP004:CA7RRANXX:6:500042"
"F171C1bP004","GS_C1b","NRCRI","F171C1bP004:CA7RRANXX:6:500085"
"F173C1bP005","GS_C1b","NRCRI","F173C1bP005:CA7RRANXX:6:500092"
"F173C1bP005","GS_C1b","NRCRI","F173C1bP005:CA7RRANXX:6:500049"
"F179C1bP002","GS_C1b","NRCRI","F179C1bP002:CA7RRANXX:6:500110"
"F179C1bP002","GS_C1b","NRCRI","F179C1bP002:CA7RRANXX:6:500067"
"F173C1bP003","GS_C1b","NRCRI","F173C1bP003:CA7RRANXX:6:500047"
"F173C1bP003","GS_C1b","NRCRI","F173C1bP003:CA7RRANXX:6:500090"
"F179C1bP001","GS_C1b","NRCRI","F179C1bP001:CA7RRANXX:6:500109"
"F179C1bP001","GS_C1b","NRCRI","F179C1bP001:CA7RRANXX:6:500066"
"F171C1bP003","GS_C1b","NRCRI","F171C1bP003:CA7RRANXX:6:500041"
"F171C1bP003","GS_C1b","NRCRI","F171C1bP003:CA7RRANXX:6:500084"
"F175C1bP002","GS_C1b","NRCRI","F175C1bP002:CA7RRANXX:6:500057"
"F175C1bP002","GS_C1b","NRCRI","F175C1bP002:CA7RRANXX:6:500100"
"F176C1bP002","GS_C1b","NRCRI","F176C1bP002:CA7RRANXX:6:500061"
"F176C1bP002","GS_C1b","NRCRI","F176C1bP002:CA7RRANXX:6:500104"
"F177C1bP001","GS_C1b","NRCRI","F177C1bP001:CA7RRANXX:6:500062"
"F177C1bP001","GS_C1b","NRCRI","F177C1bP001:CA7RRANXX:6:500105"
"F171C1bP001","GS_C1b","NRCRI","F171C1bP001:CA7RRANXX:6:500039"
"F171C1bP001","GS_C1b","NRCRI","F171C1bP001:CA7RRANXX:6:500082"
"F171C1bP005","GS_C1b","NRCRI","F171C1bP005:CA7RRANXX:6:500086"
"F171C1bP005","GS_C1b","NRCRI","F171C1bP005:CA7RRANXX:6:500043"
"F178C1bP002","GS_C1b","NRCRI","F178C1bP002:CA7RRANXX:6:500064"
"F178C1bP002","GS_C1b","NRCRI","F178C1bP002:CA7RRANXX:6:500107"
"F178C1bP005","GS_C1b","NRCRI","F178C1bP005:CA7RRANXX:6:500065"
"F178C1bP005","GS_C1b","NRCRI","F178C1bP005:CA7RRANXX:6:500108"
"F173C1bP008","GS_C1b","NRCRI","F173C1bP008:CA7RRANXX:6:500095"
"F173C1bP008","GS_C1b","NRCRI","F173C1bP008:CA7RRANXX:6:500052"
"F165C1bP015","SelectedParentsOfC2b","NRCRI","F165C1bP015:CABJYANXX:7:505552"
"F163C1bP008","SelectedParentsOfC2b","NRCRI","F163C1bP008:CABJYANXX:7:505524"
"F165C1bP020","SelectedParentsOfC2b","NRCRI","F165C1bP020:CABJYANXX:7:505557"
"F63C1bP006","SelectedParentsOfC2b","NRCRI","F63C1bP006:CABJYANXX:1:504913"
"F168C1bP002","SelectedParentsOfC2b","NRCRI","F168C1bP002:CABJYANXX:7:505567"
"F63C1bP007","SelectedParentsOfC2b","NRCRI","F63C1bP007:CABJYANXX:1:504914"
"F62C1bP021","SelectedParentsOfC2b","NRCRI","F62C1bP021:CABJYANXX:1:504905"
"F63C1bP002","SelectedParentsOfC2b","NRCRI","F63C1bP002:CABJYANXX:1:504909"
"F152C1bP004","SelectedParentsOfC2b","NRCRI","F152C1bP004:CA7RRANXX:5:499955"
"F77C1bP003","SelectedParentsOfC2b","NRCRI","F77C1bP003:CABJYANXX:3:505087"
"F159C1bP002","SelectedParentsOfC2b","NRCRI","F159C1bP002:CABJYANXX:6:505478"
"F11C1bP017","SelectedParentsOfC2b","NRCRI","F11C1bP017:CABV7ANXX:5:503908"
"F55C1bP011","SelectedParentsOfC2b","NRCRI","F55C1bP011:CABV7ANXX:8:504744"
"F3C1bP021","SelectedParentsOfC2b","NRCRI","F3C1bP021:CA7RRANXX:2:499735"
"F10C1bP007","SelectedParentsOfC2b","NRCRI","F10C1bP007:CABV7ANXX:5:503880"
"F117C1bP002","SelectedParentsOfC2b","NRCRI","F117C1bP002:CA7RRANXX:4:499854"
"F10C1bP010","SelectedParentsOfC2b","NRCRI","F10C1bP010:CABV7ANXX:5:503883"
"F50C1bP003","SelectedParentsOfC2b","NRCRI","F50C1bP003:CABV7ANXX:7:504726"
"F122C1bP007","SelectedParentsOfC2b","NRCRI","F122C1bP007:CA7RRANXX:4:499890"
"F144C1bP005","SelectedParentsOfC2b","NRCRI","F144C1bP005:CABJYANXX:5:505303"
"F10C1bP008","SelectedParentsOfC2b","NRCRI","F10C1bP008:CABV7ANXX:5:503881"
"F62C1bP013","SelectedParentsOfC2b","NRCRI","F62C1bP013:CABJYANXX:1:504897"
"F162C1bP008","SelectedParentsOfC2b","NRCRI","F162C1bP008:CABJYANXX:7:505515"
"F116C1bP008","SelectedParentsOfC2b","NRCRI","F116C1bP008:CA7RRANXX:3:499843"
"F94C1bP001","SelectedParentsOfC2b","NRCRI","F94C1bP001:CA7RRANXX:3:499750"
"F64C1bP045","SelectedParentsOfC2b","NRCRI","F64C1bP045:CABJYANXX:2:504966"
"F168C1bP001","SelectedParentsOfC2b","NRCRI","F168C1bP001:CABJYANXX:7:505566"
"F152C1bP001","SelectedParentsOfC2b","NRCRI","F152C1bP001:CA7RRANXX:5:499952"
"F152C1bP005","SelectedParentsOfC2b","NRCRI","F152C1bP005:CA7RRANXX:5:499956"
"F58C1bP013","SelectedParentsOfC2b","NRCRI","F58C1bP013:CABJYANXX:1:504850"
"F170C1bP020","SelectedParentsOfC2b","NRCRI","F170C1bP020:CA7RRANXX:6:500081"
"F55C1bP012","SelectedParentsOfC2b","NRCRI","F55C1bP012:CABV7ANXX:8:504745"
"F64C1bP028","SelectedParentsOfC2b","NRCRI","F64C1bP028:CABJYANXX:2:504949"
"F122C1bP006","SelectedParentsOfC2b","NRCRI","F122C1bP006:CA7RRANXX:4:499889"
"F75C1bP004","SelectedParentsOfC2b","NRCRI","F75C1bP004:CABJYANXX:3:505064"
"F159C1bP006","SelectedParentsOfC2b","NRCRI","F159C1bP006:CABJYANXX:6:505482"
"F62C1bP011","SelectedParentsOfC2b","NRCRI","F62C1bP011:CABJYANXX:1:504895"
"F153C1bP014","SelectedParentsOfC2b","NRCRI","F153C1bP014:CA7RRANXX:5:499987"
"F163C1bP009","SelectedParentsOfC2b","NRCRI","F163C1bP009:CABJYANXX:7:505525"
"F6C1bP007","SelectedParentsOfC2b","NRCRI","F6C1bP007:CABV7ANXX:4:503813"
"F152C1bP017","SelectedParentsOfC2b","NRCRI","F152C1bP017:CA7RRANXX:5:499968"
"F166C1bP003","SelectedParentsOfC2b","NRCRI","F166C1bP003:CABJYANXX:7:505562"
"F154C1bP012","SelectedParentsOfC2b","NRCRI","F154C1bP012:CABJYANXX:6:505418"
"F170C1bP019","SelectedParentsOfC2b","NRCRI","F170C1bP019:CA7RRANXX:6:500037"
"F161C1bP001","SelectedParentsOfC2b","NRCRI","F161C1bP001:CABJYANXX:6:505502"
"F95C1bP002","SelectedParentsOfC2b","NRCRI","F95C1bP002:CA7RRANXX:3:499753"
"F162C1bP007","SelectedParentsOfC2b","NRCRI","F162C1bP007:CABJYANXX:7:505514"
"F86C1bP002","SelectedParentsOfC2b","NRCRI","F86C1bP002:CABJYANXX:3:505116"
"F50C1bP002","SelectedParentsOfC2b","NRCRI","F50C1bP002:CABV7ANXX:7:504725"
"F86C1bP005","SelectedParentsOfC2b","NRCRI","F86C1bP005:CABJYANXX:3:505119"
"F62C1bP012","SelectedParentsOfC2b","NRCRI","F62C1bP012:CABJYANXX:1:504896"
"F56C1bP018","SelectedParentsOfC2b","NRCRI","F56C1bP018:CABV7ANXX:8:504790"
"F62C1bP023","SelectedParentsOfC2b","NRCRI","F62C1bP023:CABJYANXX:1:504907"
"F184C1bP001","SelectedParentsOfC2b","NRCRI","F184C1bP001:CA7RRANXX:6:500078"
"F58C1bP002","SelectedParentsOfC2b","NRCRI","F58C1bP002:CABJYANXX:1:504839"
"F68C1bP007","SelectedParentsOfC2b","NRCRI","F68C1bP007:CABJYANXX:2:505019"
"F137C1bP008","SelectedParentsOfC2b","NRCRI","F137C1bP008:CABJYANXX:5:505254"
"F165C1bP011","SelectedParentsOfC2b","NRCRI","F165C1bP011:CABJYANXX:7:505548"
"F52C1bP001","SelectedParentsOfC2b","NRCRI","F52C1bP001:CABV7ANXX:7:504731"
"F163C1bP012","SelectedParentsOfC2b","NRCRI","F163C1bP012:CABJYANXX:7:505528"
"F92C1bP007","SelectedParentsOfC2b","NRCRI","F92C1bP007:CABJYANXX:4:505219"
"F153C1bP053","SelectedParentsOfC2b","NRCRI","F153C1bP053:CA7RRANXX:5:500027"
"F29C1bP001","SelectedParentsOfC2b","NRCRI","F29C1bP001:CABV7ANXX:6:504597"
"F68C1bP009","SelectedParentsOfC2b","NRCRI","F68C1bP009:CABJYANXX:2:505021"
"F55C1bP017","SelectedParentsOfC2b","NRCRI","F55C1bP017:CABV7ANXX:8:504750"
"F124C1bP007","GS_C1b","NRCRI","F124C1bP007:CA7RRANXX:4:499908"
"F167C1bP003","GS_C1b","NRCRI","F167C1bP003:CABJYANXX:7:505565"
"F154C1bP022","GS_C1b","NRCRI","F154C1bP022:CABJYANXX:6:505428"
"F124C1bP004","GS_C1b","NRCRI","F124C1bP004:CA7RRANXX:4:499905"
"F64C1bP054","GS_C1b","NRCRI","F64C1bP054:CABJYANXX:2:504975"
"F165C1bP014","GS_C1b","NRCRI","F165C1bP014:CABJYANXX:7:505551"
"F132C1bP002","GS_C1b","NRCRI","F132C1bP002:CA7RRANXX:4:499939"
"F95C1bP004","GS_C1b","NRCRI","F95C1bP004:CA7RRANXX:3:499755"
"F11C1bP022","GS_C1b","NRCRI","F11C1bP022:CABV7ANXX:5:503913"
"F11C1bP023","GS_C1b","NRCRI","F11C1bP023:CABV7ANXX:5:503914"
"F165C1bP018","GS_C1b","NRCRI","F165C1bP018:CABJYANXX:7:505555"
"F55C1bP005","GS_C1b","NRCRI","F55C1bP005:CABV7ANXX:7:504738"
"F64C1bP033","GS_C1b","NRCRI","F64C1bP033:CABJYANXX:2:504954"
"F163C1bP007","GS_C1b","NRCRI","F163C1bP007:CABJYANXX:7:505523"
"F152C1bP013","GS_C1b","NRCRI","F152C1bP013:CA7RRANXX:5:499964"
"F63C1bP009","GS_C1b","NRCRI","F63C1bP009:CABJYANXX:1:504916"
"F169C1bP007","GS_C1b","NRCRI","F169C1bP007:CABJYANXX:7:505585"
"F68C1bP003","GS_C1b","NRCRI","F68C1bP003:CABJYANXX:2:505015"
"F167C1bP002","GS_C1b","NRCRI","F167C1bP002:CABJYANXX:7:505564"
"F74C1bP004","GS_C1b","NRCRI","F74C1bP004:CABJYANXX:3:505058"
"F96C1bP007","GS_C1b","NRCRI","F96C1bP007:CA7RRANXX:3:499765"
"F13C1bP001","GS_C1b","NRCRI","F13C1bP001:CABV7ANXX:5:503941"
"F64C1bP001","GS_C1b","NRCRI","F64C1bP001:CABJYANXX:1:504922"
"F63C1bP014","GS_C1b","NRCRI","F63C1bP014:CABJYANXX:1:504921"
"F152C1bP002","GS_C1b","NRCRI","F152C1bP002:CA7RRANXX:5:499953"
"F89C1bP015","GS_C1b","NRCRI","F89C1bP015:CABJYANXX:4:505185"
"F64C1bP005","GS_C1b","NRCRI","F64C1bP005:CABJYANXX:1:504926"
"F3C1bP008","GS_C1b","NRCRI","F3C1bP008:CA7RRANXX:2:499722"
"F58C1bP008","GS_C1b","NRCRI","F58C1bP008:CABJYANXX:1:504845"
"F62C1bP020","GS_C1b","NRCRI","F62C1bP020:CABJYANXX:1:504904"
"F28C1bP001","GS_C1b","NRCRI","F28C1bP001:CABV7ANXX:6:504590"
"F163C1bP001","GS_C1b","NRCRI","F163C1bP001:CABJYANXX:7:505517"
"F11C1bP003","GS_C1b","NRCRI","F11C1bP003:CABV7ANXX:5:503893"
"F55C1bP003","GS_C1b","NRCRI","F55C1bP003:CABV7ANXX:7:504736"
"F96C1bP002","GS_C1b","NRCRI","F96C1bP002:CA7RRANXX:3:499760"
"F41C1bP003","GS_C1b","NRCRI","F41C1bP003:CABV7ANXX:7:504697"
"F34C1bP004","GS_C1b","NRCRI","F34C1bP004:CABV7ANXX:7:504653"
"F62C1bP006","GS_C1b","NRCRI","F62C1bP006:CABJYANXX:1:504890"
"F159C1bP011","GS_C1b","NRCRI","F159C1bP011:CABJYANXX:6:505488"
"F87C1bP010","GS_C1b","NRCRI","F87C1bP010:CABJYANXX:4:505132"
"F145C1bP002","GS_C1b","NRCRI","F145C1bP002:CABJYANXX:5:505310"
"F27C1bP003","GS_C1b","NRCRI","F27C1bP003:CABV7ANXX:6:504579"
"F2C1bP030","GS_C1b","NRCRI","F2C1bP030:CA7RRANXX:2:499696"
"F63C1bP011","GS_C1b","NRCRI","F63C1bP011:CABJYANXX:1:504918"
"F63C1bP008","GS_C1b","NRCRI","F63C1bP008:CABJYANXX:1:504915"
"F154C1bP003","GS_C1b","NRCRI","F154C1bP003:CA7RRANXX:5:500034"
"F163C1bP005","GS_C1b","NRCRI","F163C1bP005:CABJYANXX:7:505521"
"F153C1bP046","GS_C1b","NRCRI","F153C1bP046:CA7RRANXX:5:500020"
"F124C1bP005","GS_C1b","NRCRI","F124C1bP005:CA7RRANXX:4:499906"
"F112C1bP001","GS_C1b","NRCRI","F112C1bP001:CA7RRANXX:3:499828"
"F165C1bP009","GS_C1b","NRCRI","F165C1bP009:CABJYANXX:7:505546"
"F91C1bP011","GS_C1b","NRCRI","F91C1bP011:CABJYANXX:4:505211"
"F154C1bP011","GS_C1b","NRCRI","F154C1bP011:CABJYANXX:6:505417"
"F124C1bP001","GS_C1b","NRCRI","F124C1bP001:CA7RRANXX:4:499902"
"F32C1bP010","GS_C1b","NRCRI","F32C1bP010:CABV7ANXX:6:504644"
"F75C1bP015","GS_C1b","NRCRI","F75C1bP015:CABJYANXX:3:505075"
"F62C1bP015","GS_C1b","NRCRI","F62C1bP015:CABJYANXX:1:504899"
"F92C1bP005","GS_C1b","NRCRI","F92C1bP005:CABJYANXX:4:505217"
"F154C1bP028","GS_C1b","NRCRI","F154C1bP028:CABJYANXX:6:505434"
"F10C1bP009","GS_C1b","NRCRI","F10C1bP009:CABV7ANXX:5:503882"
"F122C1bP004","GS_C1b","NRCRI","F122C1bP004:CA7RRANXX:4:499887"
"F11C1bP010","GS_C1b","NRCRI","F11C1bP010:CABV7ANXX:5:503901"
"F63C1bP013","GS_C1b","NRCRI","F63C1bP013:CABJYANXX:1:504920"
"F64C1bP012","GS_C1b","NRCRI","F64C1bP012:CABJYANXX:2:504933"
"F108C1bP001","GS_C1b","NRCRI","F108C1bP001:CA7RRANXX:3:499815"
"F10C1bP006","GS_C1b","NRCRI","F10C1bP006:CABV7ANXX:5:503879"
"F12C1bP005","GS_C1b","NRCRI","F12C1bP005:CABV7ANXX:5:503919"
"F89C1bP011","GS_C1b","NRCRI","F89C1bP011:CABJYANXX:4:505181"
"F147C1bP002","GS_C1b","NRCRI","F147C1bP002:CABJYANXX:5:505314"
"F112C1bP005","GS_C1b","NRCRI","F112C1bP005:CA7RRANXX:3:499832"
"F29C1bP002","GS_C1b","NRCRI","F29C1bP002:CABV7ANXX:6:504598"
"F14C1bP003","GS_C1b","NRCRI","F14C1bP003:CABV7ANXX:5:503947"
"F64C1bP016","GS_C1b","NRCRI","F64C1bP016:CABJYANXX:2:504937"
"F96C1bP010","GS_C1b","NRCRI","F96C1bP010:CA7RRANXX:3:499768"
"F77C1bP002","GS_C1b","NRCRI","F77C1bP002:CABJYANXX:3:505085"
"F3C1bP002","GS_C1b","NRCRI","F3C1bP002:CA7RRANXX:2:499716"
"F132C1bP001","GS_C1b","NRCRI","F132C1bP001:CA7RRANXX:4:499938"
"F27C1bP008","GS_C1b","NRCRI","F27C1bP008:CABV7ANXX:6:504584"
"F11C1bP014","GS_C1b","NRCRI","F11C1bP014:CABV7ANXX:5:503905"
"F2C1bP044","GS_C1b","NRCRI","F2C1bP044:CA7RRANXX:2:499710"
"F89C1bP020","GS_C1b","NRCRI","F89C1bP020:CABJYANXX:4:505190"
"F7C1bP034","GS_C1b","NRCRI","F7C1bP034:CABV7ANXX:4:503861"
"F89C1bP014","GS_C1b","NRCRI","F89C1bP014:CABJYANXX:4:505184"
"F11C1bP009","GS_C1b","NRCRI","F11C1bP009:CABV7ANXX:5:503900"
"F3C1bP004","GS_C1b","NRCRI","F3C1bP004:CA7RRANXX:2:499718"
"F105C1bP001","GS_C1b","NRCRI","F105C1bP001:CA7RRANXX:3:499803"
"F62C1bP009","GS_C1b","NRCRI","F62C1bP009:CABJYANXX:1:504893"
"F152C1bP019","GS_C1b","NRCRI","F152C1bP019:CA7RRANXX:5:499969"
"F152C1bP016","GS_C1b","NRCRI","F152C1bP016:CA7RRANXX:5:499967"
"F64C1bP018","GS_C1b","NRCRI","F64C1bP018:CABJYANXX:2:504939"
"F122C1bP003","GS_C1b","NRCRI","F122C1bP003:CA7RRANXX:4:499886"
"F13C1bP005","GS_C1b","NRCRI","F13C1bP005:CABV7ANXX:5:503944"
"F11C1bP006","GS_C1b","NRCRI","F11C1bP006:CABV7ANXX:5:503897"
"F153C1bP024","GS_C1b","NRCRI","F153C1bP024:CA7RRANXX:5:499997"
"F154C1bP016","GS_C1b","NRCRI","F154C1bP016:CABJYANXX:6:505422"
"F32C1bP004","GS_C1b","NRCRI","F32C1bP004:CABV7ANXX:6:504638"
"F55C1bP009","GS_C1b","NRCRI","F55C1bP009:CABV7ANXX:8:504742"
"F37C1bP001","GS_C1b","NRCRI","F37C1bP001:CABV7ANXX:7:504673"
"F2C1bP007","GS_C1b","NRCRI","F2C1bP007:CA7RRANXX:2:499673"
"F116C1bP012","GS_C1b","NRCRI","F116C1bP012:CA7RRANXX:4:499847"
"F5C1bP004","GS_C1b","NRCRI","F5C1bP004:CABV7ANXX:4:503796"
"F153C1bP036","GS_C1b","NRCRI","F153C1bP036:CA7RRANXX:5:500010"
"F74C1bP003","GS_C1b","NRCRI","F74C1bP003:CABJYANXX:3:505057"
"F69C1bP001","GS_C1b","NRCRI","F69C1bP001:CABJYANXX:2:505022"
"F169C1bP005","GS_C1b","NRCRI","F169C1bP005:CABJYANXX:7:505583"
"F153C1bP054","GS_C1b","NRCRI","F153C1bP054:CA7RRANXX:5:500028"
"F163C1bP002","GS_C1b","NRCRI","F163C1bP002:CABJYANXX:7:505518"
"F11C1bP007","GS_C1b","NRCRI","F11C1bP007:CABV7ANXX:5:503898"
"F86C1bP007","GS_C1b","NRCRI","F86C1bP007:CABJYANXX:3:505121"
"F137C1bP009","GS_C1b","NRCRI","F137C1bP009:CABJYANXX:5:505255"
"F141C1bP003","GS_C1b","NRCRI","F141C1bP003:CABJYANXX:5:505281"
"F90C1bP001","GS_C1b","NRCRI","F90C1bP001:CABJYANXX:4:505195"
"F154C1bP021","GS_C1b","NRCRI","F154C1bP021:CABJYANXX:6:505427"
"F64C1bP004","GS_C1b","NRCRI","F64C1bP004:CABJYANXX:1:504925"
"F37C1bP004","GS_C1b","NRCRI","F37C1bP004:CABV7ANXX:7:504676"
"F64C1bP043","GS_C1b","NRCRI","F64C1bP043:CABJYANXX:2:504964"
"F27C1bP001","GS_C1b","NRCRI","F27C1bP001:CABV7ANXX:6:504577"
"F34C1bP010","GS_C1b","NRCRI","F34C1bP010:CABV7ANXX:7:504659"
"F34C1bP009","GS_C1b","NRCRI","F34C1bP009:CABV7ANXX:7:504658"
